Order,Painting ID,Canonical Story ID,Recension ID,Manuscript,Manuscript Link,Image Link,Painting Number,Painting folio,Painting scan,Number of Episodes,Episode Number,Episode Description,Episode Location,Episode Keywords,Episode Caption,Episode Notes,Featured Story Image,Countif Unique Manuscript,IIIF?,Total Manuscripts with this Story ID illustrated,Story ID + Manuscript ID + Painting Number + Painting folio + Painting scan (technical column),Total Story ID Paintings,Total Manuscript Paintings
,1791,521,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,3,48r,G18736b,1,1,3. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,How our Lord gave Mary a promise; angels; angels; saints; How David sang; prophets,,FALSE,0,,1,521 HK-Chicago (AIC) 2002.4 3 48r G18736b,6,66
,1792,521,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,4,49r,G18737b,1,1,4. Dormition: Angels show Mary the fires of Sheol and the souls within.,full,,How our Lord showed our Lady Mary the lake of fire,Additional captions are covered by the linen stitched to the folio,FALSE,0,,1,521 HK-Chicago (AIC) 2002.4 4 49r G18737b,6,66
,1793,521,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,5,50r,G18738b,1,1,5. Dormition: Mary prays for those in Sheol,full,,How our Lady [Mary] grieved; How our Lady Mary prayed at Golgotha,Additional captions are covered by the linen stitched to the folio,FALSE,0,,1,521 HK-Chicago (AIC) 2002.4 5 50r G18738b,6,66
,1794,521,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,6,51r,G18739b,1,1,3. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,Captions may be covered by the linen stitched to the folio,FALSE,0,,1,521 HK-Chicago (AIC) 2002.4 6 51r G18739b,6,66
,1795,13,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,59v,G18748a,1,1,"2. Hildephonsus of Toledo handing over to St Mary the finished book of the Taʾammǝra Māryām, which she blesses and returns to him",full,,How Daqseyos gave the Miracles to our Lady Mary; How she returned it,,FALSE,1,,44,13 HK-Chicago (AIC) 2002.4 1 59v G18748a,77,66
,1796,13,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,60r,G18748b,4,1,3. St Mary presenting to Hildephonsus of Toledo a throne and garment,left,,How she gave him a garment and a throne; Our Lady Mary,,FALSE,0,,44,13 HK-Chicago (AIC) 2002.4 2 60r G18748b,77,66
,1796,13,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,60r,G18748b,4,2,"4. Hildephonsus of Toledo sits upon the throne, wears the garment given to him by Mary, and reads the Miracles of Mary",top-center,,,,FALSE,0,,44,13 HK-Chicago (AIC) 2002.4 2 60r G18748b,77,66
,1796,13,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,60r,G18748b,4,3,5. The throne and garment are preserved after Hildephonsus of Toledo's death,top-right,,,Caption illegible,FALSE,0,,44,13 HK-Chicago (AIC) 2002.4 2 60r G18748b,77,66
,1796,13,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,60r,G18748b,4,4,7. Hildephonsus of Toledo's successor falling and being smitten by an angel having touched Mary's gifts to Hildephonsus without permission,bottom-right,,How he was cast down from his throne,,FALSE,0,,44,13 HK-Chicago (AIC) 2002.4 2 60r G18748b,77,66
,1797,187,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,62r,G18750b,1,1,"1.  The worker standing next to St Mary, who performs a blessing gesture, while sitting on a throne and holding her son",full,,How our Lady Mary blessed the worker; Worker; Our Lady Mary,,FALSE,1,,28,187 HK-Chicago (AIC) 2002.4 1 62r G18750b,29,66
,1798,161,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,64r,G18752b,3,1,1. The Jewish priest lying on the ground after his fall in the foreground of the miniature,bottom-left,,How the Jewish man fell,,FALSE,1,,29,161 HK-Chicago (AIC) 2002.4 1 64r G18752b,36,66
,1798,161,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,64r,G18752b,3,2,2. St Mary sitting on a throne with the two deacons in the background and raising him by her hand,top-left,,How our Lady raised the Jewish man when he fell,,FALSE,1,,29,161 HK-Chicago (AIC) 2002.4 1 64r G18752b,36,66
,1798,161,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,64r,G18752b,3,3,"3. The Jewish priest standing before St Mary, who is sitting on the throne and performs a gesture of blessing",right,,How our Lady showed the Jewish man to stand on the right of the altar and on her right; How our Lady grasped the Jewish man with her hand,,FALSE,1,,29,161 HK-Chicago (AIC) 2002.4 1 64r G18752b,36,66
,1799,162,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,66r,G18754b,3,1,1. Dǝmyānos writing the name of St Mary in a manuscript,left,,How he wrote the name of our Lady,,FALSE,1,,30,162 HK-Chicago (AIC) 2002.4 1 66r G18754b,38,66
,1799,162,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,66r,G18754b,3,2,"2.  Dǝmyānos lying down before the icon of Mary, which performs a gesture of blessing",center,,How our Lady announced the good news to Dəmyānos,,FALSE,1,,30,162 HK-Chicago (AIC) 2002.4 1 66r G18754b,38,66
,1799,162,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,66r,G18754b,3,3,"3. In the background, the pillar of gold, on which Mary inscribed Dǝmyānos' name is depicted",right,,,,FALSE,1,,30,162 HK-Chicago (AIC) 2002.4 1 66r G18754b,38,66
,1800,163,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,68v,G18757a,1,1,"1. The bishop ʾAbbās standing and distributing communion surrounded by the faithful, among whom is the woman who kisses his hand",bottom,,The faithful who received the Eucharist; How the woman bit the hand of 'Abbas,,FALSE,1,,29,163 HK-Chicago (AIC) 2002.4 1 68v G18757a,42,66
,1801,163,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,69r,G18757b,2,1,2. The bishop sitting and cutting off his hand,right,,How 'Abbas cut off his hand,,FALSE,0,,29,163 HK-Chicago (AIC) 2002.4 2 69r G18757b,42,66
,1801,163,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,69r,G18757b,2,2,"3. The bishop and the faithful standing in front of the icon of the Virgin and Child, which has healed his hand",left,,How our Lady fastened the hand that was cut of to 'Abbas and healed him; The priests receiving the Eucharist,,FALSE,0,,29,163 HK-Chicago (AIC) 2002.4 2 69r G18757b,42,66
,1802,19,EMML (HMML) 4205,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,71v,G18760a,2,1,2. The monk Yǝsḥaq falling on the ground during the apparition of Mary,bottom-left,,How Yǝsḥaq fell when he saw our Lady's face,,FALSE,1,,32,19 HK-Chicago (AIC) 2002.4 1 71v G18760a,33,66
,1802,19,EMML (HMML) 4205,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,71v,G18760a,2,2,3. The icon of St Mary taking Yǝsḥaq by the hand and raising him,right,,How our Lady lifted up Yǝsḥaq,,FALSE,1,,32,19 HK-Chicago (AIC) 2002.4 1 71v G18760a,33,66
,1803,27,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,73v,G18762a,1,1,1. St Mary standing next to Māryām of Dafrā,full,,That girl; The icon of our Lady ,Scribal note is also written on the painting,FALSE,1,,31,27 HK-Chicago (AIC) 2002.4 1 73v G18762a,37,66
,1804,33,EMML (HMML) 6938,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,76r,G18764b,4,1,1. The painter sitting on a scaffold and drawing a scene,top-left,,"How the painter painted the garden, the residence of the saints, and the fires of Sheol, the residence of the devil and his hosts; The garden, residence of the saints; The scaffolding upon which the painter painted",,FALSE,1,,31,33 HK-Chicago (AIC) 2002.4 1 76r G18764b,34,66
,1804,33,EMML (HMML) 6938,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,76r,G18764b,4,2,2. The painter falling down from the scaffold,bottom-left,,How the painter was knocked down,,FALSE,1,,31,33 HK-Chicago (AIC) 2002.4 1 76r G18764b,34,66
,1804,33,EMML (HMML) 6938,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,76r,G18764b,4,3,"3. The icon of St Mary, who extends her hand to save the painter",bottom-right,,How our Lady Mary raised up the painter grasping him with her hand,,FALSE,1,,31,33 HK-Chicago (AIC) 2002.4 1 76r G18764b,34,66
,1804,33,EMML (HMML) 6938,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,76r,G18764b,4,4,4. A group of demons look on,top-right,,"Sheol, the residence of demons",,FALSE,1,,31,33 HK-Chicago (AIC) 2002.4 1 76r G18764b,34,66
,1805,54,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,77v,G18766a,5,1,2. The sick pilgrim standing before the places to which Mary carries him: Golgotha,top-left,,How our Lady brought the pilgrim to Golgotha; Sick pilgrim,,FALSE,1,,31,54 HK-Chicago (AIC) 2002.4 1 77v G18766a,44,66
,1805,54,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,77v,G18766a,5,2,8. The sick pilgrim standing before the places to which Mary carries him: unidentified,top-center,,Sick pilgrim,,FALSE,1,,31,54 HK-Chicago (AIC) 2002.4 1 77v G18766a,44,66
,1805,54,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,77v,G18766a,5,3,4. The sick pilgrim standing before the places to which Mary carries him: the mount of Olives,top-right,,Mount of Olives; [How our lady brought] the pilgrim to the Mount of Olives,Caption is partially covered by linen,FALSE,1,,31,54 HK-Chicago (AIC) 2002.4 1 77v G18766a,44,66
,1805,54,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,77v,G18766a,5,4,1. The sick pilgrim lying in bed,bottom-left,,Sick pilgrim; bed,,FALSE,1,,31,54 HK-Chicago (AIC) 2002.4 1 77v G18766a,44,66
,1805,54,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,77v,G18766a,5,5,5. The sick pilgrim standing before the places to which Mary carries him: Bethlehem,bottom-right,,Icon of our Lady; Sick pilgrim; Bethlehem; How our Lady brought the pilgrim to Bethlehem,,FALSE,1,,31,54 HK-Chicago (AIC) 2002.4 1 77v G18766a,44,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,1,1. The youth Zakāryās fastening a crown of roses to an icon of St Mary,top-left,,How the young man Zakāryās fastened a crown of roses for our Lady,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,2,2. Zakāryās praying the greeting of the angel before the icon of Mary,top-center,,Icon of Our Lady; Sick pilgrim; Bethlehem; How our Lady brought the pilgrim to Bethlehem,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,3,3. Zakāryās prostrating himself,bottom-left,,How Zakāryās bowed before the icon of our Lady Mary,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,4,4. The chief of the thieves hiding behind a tree,top-center,,,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,5,"5. Zakāryās standing before St Mary, who is sitting on a throne surrounded by angels, and collects roses out of his mouth",top-right,,How our Lady received roses from the mouth of Zakāryās,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1806,153,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,80v,G18769a,6,6,7. The thieves being consecrated as monks,bottom-left,,The teacher who consecrated the thieves as monks; Thieves,,FALSE,1,,32,153 HK-Chicago (AIC) 2002.4 1 80v G18769a,56,66
,1807,154,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,83r,G18771a,2,1,1. The two thieves attempting to eat the bread they stole from Yolyānā and Barbārā,left,,"Bärbara and Yolyana; Their teeth that were broken when they spat out, having taken [food] from the women",,FALSE,1,,29,154 HK-Chicago (AIC) 2002.4 1 83r G18771a,34,66
,1807,154,EMML (HMML) 3872,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,83r,G18771a,2,2,4. The two thieves become monks in the church,right,,Those thieves who became monks,,FALSE,1,,29,154 HK-Chicago (AIC) 2002.4 1 83r G18771a,34,66
,1808,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,85r,G18773b,3,1,1. The three Arabs swimming in the water,bottom-left,,Three Arabs whom the sea wanted to drown,,FALSE,1,,31,16 HK-Chicago (AIC) 2002.4 1 85r G18773b,46,66
,1808,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,85r,G18773b,3,2,2. One man being eaten by a crocodile,bottom-center,,How the crocodile swallowed the one of the three Arabs who ridiculed them; Crocodile,,FALSE,1,,31,16 HK-Chicago (AIC) 2002.4 1 85r G18773b,46,66
,1808,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,85r,G18773b,3,3,3. The two others standing on a rock above the water,bottom-right,,Two Arabs who were saved from drowning and they stood on a rock,,FALSE,1,,31,16 HK-Chicago (AIC) 2002.4 1 85r G18773b,46,66
,1809,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,85v,G18774a,3,1,4. One man riding a camel to the monastery,top-left,,One Arab who brought a riding camel for the needs of the monastery and also the camel he gave to the monastery,,FALSE,0,,31,16 HK-Chicago (AIC) 2002.4 2 85v G18774a,46,66
,1809,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,85v,G18774a,3,2,5. The other man bringing his sheep's wool to the monastery,top-right,,A second Arab who gave sheep's wool to the monastery,,FALSE,0,,31,16 HK-Chicago (AIC) 2002.4 2 85v G18774a,46,66
,1809,16,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,85v,G18774a,3,3,6. The camel brought by the man,bottom,,The camel that the Arab gave to the monastery,,FALSE,0,,31,16 HK-Chicago (AIC) 2002.4 2 85v G18774a,46,66
,1810,46,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,87v,G18776a,2,1,"1. St Mary surrounded by the sleeping monks of the monastery, which is depicted in the background",Left,,The monastery of 'Əqona that was built in the region of Greece in the name of our Lady Mary; How she spoke to one priest in a dream; That priest who slept,,FALSE,1,,30,46 HK-Chicago (AIC) 2002.4 1 87v G18776a,50,66
,1810,46,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,87v,G18776a,2,2,2. The monastery with its monks that has been moved to the shore of the sea,right,,The monastery of 'Əqona that our Lady transported to the banks of the Mediterranean sea in an hour of the night when it was the 23rd of Näḥässe and those sleeping men who woke up the next day and were amazed and performed wailing; The men who woke up,,FALSE,1,,30,46 HK-Chicago (AIC) 2002.4 1 87v G18776a,50,66
,1811,43,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,90r,G18778b,2,1,1. The priest Yoḥannǝs is depicted standing praying before the icon of the Virgin and Child,left,,How the priest Yoḥannǝs prayed while he was blind before the icon of our Lady Mary; The icon of our Lady Mary with her beloved son,,FALSE,1,,29,43 HK-Chicago (AIC) 2002.4 1 90r G18778b,34,66
,1811,43,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,90r,G18778b,2,2,2. St Mary is taking out a breast and dropping her milk into the eyes of Yoḥannǝs,right,,How our Lady Mary brought out her breast and brought forth milk and she annointed Yoḥannǝs' eyes with her finger and immediately he saw,,FALSE,1,,29,43 HK-Chicago (AIC) 2002.4 1 90r G18778b,34,66
,1812,48,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,92v,G18781a,3,1,1. The rich man from Qʷalāsis travelling with his companions on a ship,bottom-left,,How the rich Greek man went by boat to the land of Tərkwə in order to fight them,,FALSE,1,,30,48 HK-Chicago (AIC) 2002.4 1 92v G18781a,40,66
,1812,48,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,92v,G18781a,3,2,2. The rich man fallen after his eye has been pierced by arrows from a group of enemies,top,,How the rich Greek man was shot with arrows; The Qwəz men who fought the rich man and one shot him with an arrow,,FALSE,1,,30,48 HK-Chicago (AIC) 2002.4 1 92v G18781a,40,66
,1812,48,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,92v,G18781a,3,3,3. The rich man standing next to a small statue of himself in front of the icon of the Virgin and Child,bottom-right,,How the arrows fell from the eye of the statue and from the eye of the rich man in that same moment. And the rich man was healed from all his injuries at once; The waxen statue; Rich Greek man,,FALSE,1,,30,48 HK-Chicago (AIC) 2002.4 1 92v G18781a,40,66
,1813,59,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,95v,G18784a,3,1,1. The woman and her blind daughter standing praying before the icon of the Virgin and Child,top-left,,"The woman whose name was Gera Anest, how she prayed before the icon of our Lady Mary with her blind daughter",,FALSE,1,,31,59 HK-Chicago (AIC) 2002.4 1 95v G18784a,37,66
,1813,59,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,95v,G18784a,3,2,"2. Both lying asleep before St Mary, who wakes up the girl",bottom,,How that woman slept beneath the feet of the icon of our Lady Mary with her blind daughter after she finished the prayer; How our Lady Mary awakened the blind daughter from her sleep; The mother of the blind daughter,,FALSE,1,,31,59 HK-Chicago (AIC) 2002.4 1 95v G18784a,37,66
,1813,59,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,95v,G18784a,3,3,"3. The girl standing before the icon of St Mary, who takes out her breast and drops her milk into the girl's eyes",top-right,,How our Lady Mary opened the eyes of the blind girl with the milk of her breast,,FALSE,1,,31,59 HK-Chicago (AIC) 2002.4 1 95v G18784a,37,66
,1814,57,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,98r,G18786b,3,1,"1. The poor widow praying before the the icon of the Virgin and Child, below which her three daughters are sitting",top-left,,How the widow prayed to our Lady on behalf of the proverty of her three daughters; Our Lady Mary with her beloved son; These are the daughters of the widow: the first is Mary and the second is Martha and the third is Yawahit. Mary died and the other two Tewog the craftsman took,Additional captions are covered by the linen,FALSE,1,,30,57 HK-Chicago (AIC) 2002.4 1 98r G18786b,40,66
,1814,57,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,98r,G18786b,3,2,"2. The funeral of the eldest daugher, who is wrapped in a shroud and surrounded by persons",bottom-right,,"How they buried Mary, the daughter of the widow, just as our Lady Mary said when she died; Burial of Mary, daughter of the widow",,FALSE,1,,30,57 HK-Chicago (AIC) 2002.4 1 98r G18786b,40,66
,1814,57,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,98r,G18786b,3,3,3. The two other daughters standing next to the blacksmith,top-right,,Martha; Yawahit; Tewog the craftsman,Additional captions are covered by the linen,FALSE,1,,30,57 HK-Chicago (AIC) 2002.4 1 98r G18786b,40,66
,1815,61,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,100r,G18788b,4,1,1. The two brothers sitting and writing next to each other,bottom,,"The 2 brothers, scribes",,FALSE,1,,30,61 HK-Chicago (AIC) 2002.4 1 100r G18788b,38,66
,1815,61,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,100r,G18788b,4,2,2. One of the brothers sitting and facing the man who commissions a copy of the Taʾāmmǝra Māryām from him,top-left,,The man who asked him to write,,FALSE,1,,30,61 HK-Chicago (AIC) 2002.4 1 100r G18788b,38,66
,1815,61,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,100r,G18788b,4,3,3. The demons seizing the scribe,top-right,,One of the two scribes whose soul the angels of darkness took,,FALSE,1,,30,61 HK-Chicago (AIC) 2002.4 1 100r G18788b,38,66
,1815,61,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,100r,G18788b,4,4,4. St Mary pulling down the scribe from amongs the demons,center-right,,"How our Lady Mary brought down the soul of the scribe, seizing him with her hand and taking him from the hands of the demons; The soul of the scribe",,FALSE,1,,30,61 HK-Chicago (AIC) 2002.4 1 100r G18788b,38,66
,1816,68,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,101v,G18790a,2,1,"1. Giyorgis lying in prison bound at his hands and feet, with a dove appearing to him",left,,How our Lady Mary shaded him with her wings in the likeness of a dove while he was in prison,,FALSE,1,,32,68 HK-Chicago (AIC) 2002.4 1 101v G18790a,31,66
,1816,68,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,101v,G18790a,2,2,2. Giyorgis standing healed from his wounds,right,,How Giyorgis Ḥäddis was healed,,FALSE,1,,32,68 HK-Chicago (AIC) 2002.4 1 101v G18790a,31,66
,1817,82,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,103v,G18792a,3,1,1. The custodian of the church standing in front of the sitting Kaṭir ordering him to leave the church,top-center,,How the custodian tormented the priest Kaṭir while poking his eye and he said to him 'Depart from the monastery',,FALSE,1,,31,82 HK-Chicago (AIC) 2002.4 1 103v G18792a,38,66
,1817,82,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,103v,G18792a,3,2,2. St Mary sitting on a throne surrounded by two angels with the custodian of the church sitting before her,bottom-left,,The angel who lamed the feet of the custodian when our Lady Mary commanded him; The custodian who was lamed by the beating of the angel,,FALSE,1,,31,82 HK-Chicago (AIC) 2002.4 1 103v G18792a,38,66
,1817,82,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,103v,G18792a,3,3,"3. Kaṭir standing before St Mary, who is sitting on throne and performs a blessing gesture",right,,How Kaṭir was healed; Our Lady Mary,,FALSE,1,,31,82 HK-Chicago (AIC) 2002.4 1 103v G18792a,38,66
,1818,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,106v,G18795a,4,1,1. The two brothers and the Muslim customer gathered around a piece of cloth,top-left,,How the Muslim asked the two brothers to dye cloth for him,,FALSE,1,,32,83 HK-Chicago (AIC) 2002.4 1 106v G18795a,59,66
,1818,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,106v,G18795a,4,2,2. The Muslim kissing the head of Nazib,bottom-left,,How the Muslim kissed the head of Näzib when he dyed the cloth for him,,FALSE,1,,32,83 HK-Chicago (AIC) 2002.4 1 106v G18795a,59,66
,1818,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,106v,G18795a,4,3,3. The Muslim denouncing Nazib to the judge,top-right,,How he spoke to him and the Muslim accused Näzib to Qadi; The Muslim,,FALSE,1,,32,83 HK-Chicago (AIC) 2002.4 1 106v G18795a,59,66
,1818,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,106v,G18795a,4,4,4. Nazib lying in prison bound at his hands and feet,bottom-right,,How Qadi placed Näzib in prison,,FALSE,1,,32,83 HK-Chicago (AIC) 2002.4 1 106v G18795a,59,66
,1819,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,107r,G18795b,3,1,"5. St George of Lydda riding on a horse, brandishing a weapon, and appearing to the judge",top,,How St George terrified Qadi and commanded him to release Näzib and he released him; Qadi,,FALSE,0,,32,83 HK-Chicago (AIC) 2002.4 2 107r G18795b,59,66
,1819,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,107r,G18795b,3,2,6. The judge handing to Nazib his paper of release,bottom-left,,How he wrote a document and he gave it to Näzib as a sign and he sent him away; Qadi,,FALSE,0,,32,83 HK-Chicago (AIC) 2002.4 2 107r G18795b,59,66
,1819,83,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,107r,G18795b,3,3,"7. Nazib entering the church, in which the people are gathered, and handing his paper of release to the priest",bottom-right,,How Näzib entered the church and he handed over Qadi's document and the priests read it,,FALSE,0,,32,83 HK-Chicago (AIC) 2002.4 2 107r G18795b,59,66
,1820,99,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,109v,G18798a,1,1,"1. The bishop sitting on a throne before the people, who are gathered in a church, and amongst whom is the man with the petrified foot",full,,How the partakers of the Eucharist were turned back by the command of the patriarch to reveal their feet because the church was injured; How the man with the foot of stone seperated himself,,FALSE,1,,31,99 HK-Chicago (AIC) 2002.4 1 109v G18798a,46,66
,1821,99,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,110r,G18798b,2,1,2. The man with the petrified foot standing and praying before an icon of the Virgin and Child while his foot is healed,left,,How the man with the foot of stone asked her; The icon of our Lady Mary and her beloved Son; How the man with the foot of stone was healed; The stone that fell from his foot,,FALSE,0,,31,99 HK-Chicago (AIC) 2002.4 2 110r G18798b,46,66
,1821,99,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,110r,G18798b,2,2,3. The man showing his healed foot to the bishop with the people standing in the background,right,,How the man with the foot of stone lifted his garments and showed the patriarch that he was healed,,FALSE,0,,31,99 HK-Chicago (AIC) 2002.4 2 110r G18798b,46,66
,1822,103,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,111v,G18800a,2,1,1. The leprous bishop standing before the sitting patriarch and showing him his leprosy,bottom-left,,"Abba Zacharias, the patriarch, who rebuked Mercurius and stopped him from performing the Eucharist on account of his leprosy; How Mercurius reveled the leprosy of his flesh to the patriarch.",,FALSE,1,,31,103 HK-Chicago (AIC) 2002.4 1 111v G18800a,41,66
,1822,103,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,111v,G18800a,2,2,2. The bishop praying before the icon of the Virgin and Child,bottom-right,,How he prayed before the icon of our Lady and was healed from his leprosy; How our Lady Mary showed Mercurius with her hand that he was healed from his leprosy,,FALSE,1,,31,103 HK-Chicago (AIC) 2002.4 1 111v G18800a,41,66
,1823,103,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,112r,G18800b,3,1,3. The bishop showing himself healed to his student,left,,How Mercurius showed his discriple that he was healed from his leprosy,Additional caption in the gutter is illegible,FALSE,0,,31,103 HK-Chicago (AIC) 2002.4 2 112r G18800b,41,66
,1823,103,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,112r,G18800b,3,2,4. The bishop showing himself healed to the patriarch,center,,How Mercurius showed Zacharias that his flesh was healed.,,FALSE,0,,31,103 HK-Chicago (AIC) 2002.4 2 112r G18800b,41,66
,1823,103,EMML (HMML) 5520,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,2,112r,G18800b,3,3,5. The healed bishop distributing the Eucharist,right,,How Mercurius performed the Eucharist after he was healed from his leprosy.,,FALSE,0,,31,103 HK-Chicago (AIC) 2002.4 2 112r G18800b,41,66
,1824,112,,HK-Chicago (AIC) 2002.4,images in PEMM Dropbox,,1,114r,G18802b,4,1,1. Two men carrying the woman with a broken foot on a stretcher,top-left,,How the kinsmen of the injured woman carried her on a bed and brought her into the church of our Lady Mary and they laid her beneath the foot of the icon of our Lady Mary,,FALSE,1,,28,112 HK-Chicago (AIC) 2002.4 1 114r G18802b,38,66
