Manuscript,Canonical Story ID,Recension ID,Canonical Story Title,Folio Start,Scan Start,Column Start,Line Start,Body of Story Start,Folio End,Scan End,Column End,Line End,Miracle Number,Incipit,Confidence Score,Incipit Full,Story Word Variation,Story Incomplete,Blank TM folios,Number of Paintings,Painting Note,Notes,Exclude from ITool,Ethiopic Story Number,Miracles Sequence Number,Canonical Incipit,"Macomber Ms, non-Macomber Record",Best Incipit Tool Match,Nonunique Incipit,New Ms,Folio Start Number,Folio Start Letter,"Temporary English Translation for TGS 1994, to be moved when ID'd",Princeton Catalog Folios,Princeton Catalog Titles,Manuscript Date Range Start        ,Manuscript Date Range End        ,Story Century,Story Earliest Century,Incipit Typed,ID Ready
EMML (HMML) 6835,55,,Scete miracles: Some of the deceased great Fathers of the Desert appear to the monks of Scete.,19r,,2,1,19rb l. 9,19r,,3,33,11,ወሀለዉ፡ በገዳመ፡ አስቄጥሰ፡ ብዙኃን፡ ሕሙማን፡ እምአበው፡ ቅዱሳን፡ ወኣእረፉ፡ እለ፡ አልቦሙ፡ ኈልቍ፡ በውስተ፡ ውእቱ፡ ደብር፨ እንዘ፡ ንገብር፡ ተዝካሮሙ፡ ወንተመሐጸን፡ በጸሎቶሙ፨ ወበአሐቲ፡ ሌሊት፡ እንዘ፡ ሀሎነ፡ ጉቡአን፡ ውስተ፡ ቤተ፡ ክርስቲያን ፨ በጊዜ፡ መንፈቀ፡ ሌሊት፡ እንዘ፡ ንስእል፡ ኀበ፡ እግዝእትነ፡...,High,(F. 19rb) ተአምሪሃ፡ ለእግዝእትነ፡ … (l.  9)  ወሀለዉ፡ በገዳመ፡ አስቄጥሰ፡ ብዙኃን፡ ሕሙማን፡ እምአበው፡ ቅዱሳን፡ ወኣእረፉ፡ እለ፡ አልቦሙ፡ ኈልቍ፡ በውስተ፡ ውእቱ፡ ደብር፨ እንዘ፡ ንገብር፡ ተዝካሮሙ፡ ወንተመሐጸን፡ በጸሎቶሙ፨ ወበአሐቲ፡ ሌሊት፡ እንዘ፡ ሀሎነ፡ ጉቡአን፡ ውስተ፡ ቤተ፡ ክርስቲያን ፨ በጊዜ፡ መንፈቀ፡ ሌሊት፡ እንዘ፡ ንስእል፡ ኀበ፡ እግዝእትነ፡ …,Place name: ገዳመ፡ አስቄጥሰ፡ (Desert of Scete). ,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 61v,FALSE,96,19,r,,,,1800,1899,19,15,1,1
EMML (HMML) 6835,56,,"Scete miracles: An abbot in Scete sees first a multitude of demons, then a multitude of saints.",19r,,3,34,19va l. 6,19v,,3,30,12,ወአሐተ፡ ዕለት፡ ወፅአ፡ ፩መምሕር፡በገዳመ፡ አስቄጥስ፡ ወርእየ፡ ብዙኃ፡ መናፍስት፡ ርኩሳን፡ ወአጋንንት፡ ዘአልቦ፡ ኍልቈ፡ ወደንገፀ፡ ወጐየ፡ …,High,(F. 19rc l. 34) ተአምሪሃ፡ ለእግዝእትነ፡ … (f. 19va l. 6)  ወአሐተ፡ ዕለት፡ ወፅአ፡ ፩መምሕር፡በገዳመ፡ አስቄጥስ፡ ወርእየ፡ ብዙኃ፡ መናፍስት፡ ርኩሳን፡ ወአጋንንት፡ ዘአልቦ፡ ኍልቈ፡ ወደንገፀ፡ ወጐየ፡ …,Place name: በገዳመ፡ አስቄጥስ፡ (Desert of Scete).,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 61v,FALSE,96,19,r,,,,1800,1899,19,15,1,1
EMML (HMML) 6835,71,,"When Sefengeya, wife of King Masfeyanos of Romeya, prays to have a child before the icon of Saint Mary, the icon inclines its head; Sefengeya then conceives Yeshaq (Abba Garima).",19v,,3,31,20ra l.  9,20v,,2,12,13,ወሀሎ፡ ፩ብእሲ፡ ዘስሙ፡ መስፍያኖስ፡ ንጉሠ፡  ሮምያ፡ ወስመ፡ *  ስፍ*ግያ፡ እስመ፡ መካን፡ ይእቲ፡ ወአልባ፡ ውሉድ፡ ወኢምንትኒ፡ ወነበሩ፡ ፪ኤሆሙ፡ እንዘ፡ የኀዝኑ፡ ፲ወ፭ዓመተ፡ ወጻድቃን፡ *   ሙንቱ፡ ወይሁቡ፡ ምጽዋት፡ ለነዳያን፡ ወለምስኪናን፡ …,High,(F. 19vc l. 34) ተአምሪሃ፡ ለእግዝእትነ፡ … (f. 20ra l.  9) ወሀሎ፡ ፩ብእሲ፡ ዘስሙ፡ መስፍያኖስ፡ ንጉሠ፡  ሮምያ፡ ወስመ፡ {እም፡ (?) in m.} ስፍ{s.l. ን}ግያ፡ እስመ፡ መካን፡ ይእቲ፡ ወአልባ፡ ውሉድ፡ ወኢምንትኒ፡ ወነበሩ፡ ፪ኤሆሙ፡ እንዘ፡ የኀዝኑ፡ ፲ወ፭ዓመተ፡ ወጻድቃን፡ {s.l. እ}ሙንቱ፡ ወይሁቡ፡ ምጽዋት፡ ለነዳያን፡ ወለምስኪናን፡ … Abbreviations used: in m. = in margine; s.l. = supra lineam.,Personal names: መስፍያኖስ፡ and ስፍንግያ፡; Place name: ሮምያ፡,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 106v,FALSE,96,19,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,72,,"Entawos, a pagan from Qarays, becomes a Christian after being struck by miraculous arrows.",20v,,2,13,20vb l. 21,21r,,3,22,14,ወሀሎ፡ ፩ብእሲ፡ አሞራዊ፡  ዘሀገረ፡ ቀራይስ፡ ወአረማዊ፡ ውእቱ፡ ወኢየአምሮ፡ ለእግዚአብሔር፡ ዘዕንጣዎስ፡ ወነበረ፡ እንዘ፡ ያመነድቦሙ፡ ለክርስቲያን፡ ዓቢየ፡ ምንዳቤ፨ ወአሐተ፡ ዕለተ፡ ነገርዎ፡ አብያጺሁ፡ ከመቦ፡ ቤተ፡ ክርስቲያነ፡ ቴዎድሮስ፡ ወሖረ፡ ኀቤሃ፡ … ,High,(F. 20vb l. 13) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  21)  ወሀሎ፡ ፩ብእሲ፡ አሞራዊ፡  ዘሀገረ፡ ቀራይስ፡ ወአረማዊ፡ ውእቱ፡ ወኢየአምሮ፡ ለእግዚአብሔር፡ ዘዕንጣዎስ፡ ወነበረ፡ እንዘ፡ ያመነድቦሙ፡ ለክርስቲያን፡ ዓቢየ፡ ምንዳቤ፨ ወአሐተ፡ ዕለተ፡ ነገርዎ፡ አብያጺሁ፡ ከመቦ፡ ቤተ፡ ክርስቲያነ፡ ቴዎድሮስ፡ ወሖረ፡ ኀቤሃ፡ … ,Place name: ቀራይስ፡; personal name: ዕንጣዎስ፡.,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 107v,FALSE,96,20,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,73,,A man who speaks blasphemously of Saint Mary has his arms and legs cut off.,21r,,3,23,21rc l. 31,22r,,2,5,15,ወሀሎ፡ ፩ብእሲ፡  ዕቡይ፡ ዘአንበረ፡ ውስተ፡ ሰማይ፡ አፉሁ፨ ወአንሶስወ፡ ውስተ፡ ምድር፡ ልሳኖ፡ ዕበየ፡ ዓይን፡ ወስሱአ፡ ልብ፡ ወስጡም፡ ውስተ፡ ባሕ*   *ጢአት፡ ዘአጥረየ፡ ልሳነ፡ ዘባቲ፡ ሕምዝ፡ ዘይቀትል፨ ዘኢይክሉ፡ መላእክት፡ ነጊረ፡ ዕበያቲሃ፡ ዘከመ፡ ደለዋ፡  *   ኪሩቤል፡  ወሱራፌል፡ ዘኢይክሉ፡ አብጽሖ፡ ውዳሴሃ፡ … ,High,(F. 21rc l. 23) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  31)  ወሀሎ፡ ፩ብእሲ፡  ዕቡይ፡ ዘአንበረ፡ ውስተ፡ ሰማይ፡ አፉሁ፨ ወአንሶሰወ፡ ውስተ፡ ምድር፡ ልሳኖ፡ ዕበ(f. 21va)የ፡ ዓይን፡ ወስሱአ፡ ልብ፡ ወስጡም፡ ውስተ፡ ባሕ{s.l. ረ፡} {s.l. ኃ}ጢአት፡ ዘአጥረየ፡ ልሳነ፡ ዘባቲ፡ ሕምዝ፡ ዘይቀትል፨ ዘኢይክሉ፡ መላእክት፡ ነጊረ፡ ዕበያቲሃ፡ ዘከመ፡ ደለዋ፡  {s.l. እምኀበ፡}  ኪሩቤል፡  ወሱራፌል፡ ዘኢይክሉ፡ አብጽሖ፡ ውዳሴሃ፡ …    Abbreviation used:  s.l. = supra lineam.,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 108v,FALSE,96,21,r,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,74,,The wife of a pagan official who wished to pray at the Holy Sepulcher is prevented until she is baptized.,22r,,2,6,22rb l. 14,23v,,1,22,16,ኦኵልክሙ፡ ማኅበረ፡  ክርስቲያን፡ ክሥቱ፡ አዕዛነ፡ አልባቢክሙ፡ ለሰሚአ፡ ተአምሪሃ፡ ... ፨ ወሰማዕክሙ፡ ከመ፡ አድኀነቶሙ፡ ለኃጥአን፡ እምስሕተቶ፡ *በትንብልናን፡ በልዋ፡ ኦድንግልሃ፡ አፍጥኒ፡ መጺአ፡ ዘኢትሜንኒ፡ ኃጥአ፡ ከመ፡ ታንጽሐነ፡ እምኀጣውኢነ፡ ወጌጋየነ፡ ወዘእንበለ፡ …,High,(F. 22rb l. 6) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  14)  ኦኵልክሙ፡ ማኅበረ፡  ክርስቲያን፡ ክሥቱ፡ አዕዛነ፡ አልባቢክሙ፡ ለሰሚአ፡ ተአምሪሃ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወላዲተ፡ አምላክ፨ ወሰማዕክሙ፡ ከመ፡ አድኀነቶሙ፡ ለኃጥአን፡ እምስሕተቶ፡ {s.l. ወ}በትንብልናን፡ በልዋ፡ ኦድንግልሃ፡ አፍጥኒ፡ መጺአ፡ ዘኢትሜንኒ፡ ኃጥአ፡ ከመ፡ ታንጽሐነ፡ እምኀጣውኢነ፡ ወጌጋየነ፡ ወዘእንበለ፡ …,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 6938 109,FALSE,96,22,r,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,104,,The persecution of the Christians during the patriarchate of Cosmas II.,23v,,1,23,23va l. 31,24r,,1,10,17,ወሀሎ፡ ፩ሊቀ፡ ጳጳሳት፡ ዘሀገረ፡ እስክንድርያ፡ ዘስሙ፡ ቆዝሞስ፡ ውእቱ፡ አብ፡ ቅዱስ፡ እምኍልቁ፡ ሊቀነ፡ ጳጵሳት፡ ፶ወ፬፡ ወለዝንቱ፡ ቅዱስ፡ በጽሐ፡ ላዕሌሁ፡ ኀዘን፡ ብዙኅ፡ ወበጽሖሙ፡ ለሕዝበ፡ ክርስቲያን፡ ዐቢይ፡ ምንዳቤ፡ በመዋዕሊሁ፡ ወበውእቱ፡ አዝማን፡ እስመ፡ ..,High,(F. 23va l. 23) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  31)   ወሀሎ፡ ፩ሊቀ፡ ጳጳሳት፡ ዘሀገረ፡ እስክንድርያ፡ ዘስሙ፡ ቆዝሞስ፡ ውእቱ፡ አብ፡ ቅዱስ፡ እምኍልቁ፡ ሊቀነ፡ ጳጵሳ(f. 22vb)ት፡ ፶ወ፬፡ ወለዝንቱ፡ ቅዱስ፡ በጽሐ፡ ላዕሌሁ፡ ኀዘን፡ ብዙኅ፡ ወበጽሖሙ፡ ለሕዝበ፡ ክርስቲያን፡ ዐቢይ፡ ምንዳቤ፡ በመዋዕሊሁ፡ ወበውእቱ፡ አዝማን፡ እስመ፡ ..,Place name: እስክንድርያ፡; personal name: ቆዝሞስ፡.,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 7543 71v,FALSE,96,23,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,107,,"The story of the penitent harlot, Mary of Egypt.",24r,,1,11,24ra l. 19,25r,,1,14,18,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ግብጻዊት፡ ዘስማ፡ ማርያም፡ ዛቲ፡ ቅድስት፡ ኮነት፡ እምሀገረ፡ እስክንድርያ፡ ወኮነ፡ አበዊሃ፡ ክርስቲያን፨ ወሶበ፡ ኮነ፡ መዋዕሊሃ፡ ፲ወ፪ዓመተ፡ ኄጣ፡ ጸላዔ፡ እጋለ፡  እመ፡ ሕያው፡ ወአስሐታ፨ ወረስያ፡ መሥገርታ፡ ሎቱ፡ ወአሰገራ፡ ባቲ፡ ነፍሳተ፡ ብዙኃተ፡ …,High,(F. 24ra l. 11) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  19)   ወሀለወት፡ አሐቲ፡ ብእሲት፡ ግብጻዊት፡ ዘስማ፡ ማርያም፡ ዛቲ፡ ቅድስት፡ ኮነት፡ እምሀገረ፡ እስክንድርያ፡ ወኮነ፡ አበዊሃ፡ ክርስቲያን፨ ወሶበ፡ ኮነ፡ መዋዕሊሃ፡ ፲ወ፪ዓመተ፡ ኄጣ፡ ጸላዔ፡ እጋለ፡  እመ፡ ሕያው፡ ወአስሐታ፨ ወረስያ፡ መሥገርታ፡ ሎቱ፡ ወአሰገራ፡ ባቲ፡ ነፍሳተ፡ ብዙኃተ፡ …,Place name: እስክንድርያ፡; personal name: ማርያም፡.,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 7v,FALSE,96,24,r,,,,1800,1899,19,15,1,1
EMML (HMML) 6835,273,,"Däbrä Qaləmon miracles: Saint Mary raises Andrew, a disciple of Abba Samuˀel of Däbrä Qaləmon, from the dead.",25r,,1,15,25ra l. 23,25v,,1,21,19,ዘከመ፡ አስተርአየቶ፡ ለአባ፡ ሳሙኤል፡ ዘ*ብረ፡ ቀልሞን፡ ዘከመ፡ አንሥአቶ ፡  ለረድኡ፡ እንድርያስ፨ ወሀለዉ፡ ፪አሀው፡ ኀበ፡ አባ፡ ሳሙኤል፡ ዘደብረ፡ ቀልሞን፡ ወስሙ፡ *፩ዮሐንስ፡ ወ*ካልኡ፡ እንድርያስ፡ ወፈነወ፡ … ,High,(F. 25ra l. 15) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  23) ዘከመ፡ አስተርአየቶ፡ ለአባ፡ ሳሙኤል፡ ዘ {s.l. ደ}ብረ፡ ቀልሞን፡ ዘከመ፡ አንሥአቶ ፡  ለረድኡ፡ እንድርያስ፨ ወሀለዉ፡ ፪አሀው፡ ኀበ፡ አባ፡ ሳሙኤል፡ ዘደብረ፡ ቀልሞን፡ ወስሙ፡ {s.l. ለ}፩ዮሐንስ፡ ወ{s.l. ለ}ካልኡ፡ እንድርያስ፡ ወፈነወ፡ …  Abbreviation used:  s.l. = supra lineam.,"Place name: ደብረ፡ ቀልሞን፡; Personal names: አባ፡ ሳሙኤል፡and እንድርያስ፡ (his ""disciple"").",FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 144r,FALSE,96,25,r,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,274,,Däbrä Qaləmon miracles: Abba Samuˀel of Däbrä Qaləmon instructs his disciples on his deathbed.,25v,,1,22,25va l. 22,26r,,1,35,20,ዘከመ፡ አስተርአየቶ፡ ወአሥተፍሥሐቶ፡ አመ፡ ዕለተ፡ ዕረፍቱ። ወ*   አባ፡  ሳሙኤል፡  *  አዕሩ*   *ረነ፡ በዘነሐ*   *    *ሎ፡ ረስይዎ*   *   *   ንዋየ፡ ሐቅልክሙ፡ … ,High,(F.  25va l. 22) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  29) ዘከመ፡ አስተርአየቶ፡ ወአሥተፍሥሐቶ፡ አመ፡ ዕለተ፡ ዕረፍቱ። ወ{n.l.} አባ፡  ሳሙኤል፡  {n.l.}  አዕሩ{n.l.}   {n.l.}ረነ፡ በዘነሐ{n.l.}   {n.l.}  {n.l.}ሎ፡ ረስይዎ{n.l.} {n.l.} {n.l.} ንዋየ፡ ሐቅ(f. 25vb)ልክሙ፡ …  Incipit partly unreadable (n.l. = non liquet).,Personal name: አባ፡  ሳሙኤል፡. ,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 145r,FALSE,96,25,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,275,,Saint Mary appears to Saint Theodore the Anatolian.,26r,,2,1,26ra l.  9,26v,,2,27,21,ዘከመ፡ አስተርአየቶ፡ ለቴዎድሮስ፡ ዘእምሥራቃዊ፡ ምስለ፡ ወልዳ፡ ምድኃኔ፡ ዓለም፨ ወመጽኡ፡ ኀቤሁ፡ መላእክት፡ በኵሉ፡ ጊዜ፡ ለቴዎድሮስ፡ ምሥራቃዊ፡ እስመ፡ ውእቱ፡ ንጹሕ፡ እምንእሱ፨ ወበእንተ፡ ዝንቱ፡ ይሔውፅዎ፡ መላእክት፡ …,High,(F. 26ra l. 1) ተአምሪሃ፡  ለእግዝእትነ፡ … (l.  9) ዘከመ፡ አስተርአየቶ፡ ለቴዎድሮስ፡ ዘእምሥራቃዊ፡ ምስለ፡ ወልዳ፡ ምድኃኔ፡ ዓለም፨ ወመጽኡ፡ ኀቤሁ፡ መላእክት፡ በኵሉ፡ ጊዜ፡ ለቴዎድሮስ፡ ምሥራቃዊ፡ እስመ፡ ውእቱ፡ ንጹሕ፡ እምንእሱ፨ ወበእንተ፡ ዝንቱ፡ ይሔውፅዎ፡ መላእክት፡ …,Personal name: ቴዎድሮስ፡.,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 145v,FALSE,96,26,r,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,164,,A nun in prison for her faith prays for two virgins.,26v,,2,28,26vc l. 1,27v,,1,35,22,ወአመ፡ ቀዳሚ፡ መዋዕል፡ ሶበ፡ ስሕተት፡ መበለት፡ በዕልወት፡ ንግሥት፡ ርኩሥት፨  ወሀለወት፡ መበለት፡ ወትነብር፡ ውስተ፡ ምኔት፡ ወይእቲ፡ ቅድስት፡ ወጸጋ፡ እግዚአብሔር፡ ምሉዕ፡  ላዕሌሃ፡ ወኵሉ፡ ሰብእ፡ ይመጽኡ፡ ላዕሌሃ፡ ከመ፡ ይንሥኡ፡ …,High,(F. 26vb l. 28) ተአምሪሃ፡  ለእግዝእትነ፡ … (f. 26vc l. 1) ወአመ፡ ቀዳሚ፡ መዋዕል፡ ሶበ፡ ስሕተት፡ መበለት፡ በዕልወት፡ ንግሥት፡ ርኩሥት፨  ወሀለወት፡ መበለት፡ ወትነብር፡ ውስተ፡ ምኔት፡ ወይእቲ፡ ቅድስት፡ ወጸጋ፡ እግዚአብሔር፡ ምሉዕ፡  ላዕሌሃ፡ ወኵሉ፡ ሰብእ፡ ይመጽኡ፡ ላዕሌሃ፡ ከመ፡ ይንሥኡ፡ …,,FALSE,,,,"Evgeniia made this incipit the canonical incipit instead of the incipit in EMML 3872 (146r) because Macomber gave incipits for two different versions of ID 164 from the same ms (EMML 3872). Since our ID extension is a ms name, we cannot distinguish the two versions even with ID extensions. The incipit of ID 164 in EMML 6835 (made the canonical incipit for this story variation) is very similar to the incipit of ID 164 in EMML 3872 (146r). ",FALSE,,,TRUE,FALSE,EMML (HMML) 3872 146r,FALSE,96,26,v,,,,1800,1899,19,15,1,1
EMML (HMML) 6835,276,,"The fate of the monk, Giyorgis, who followed the teachings of Za-Mika'el.",27v,,1,36,27vb l. 8,28v,,3,6,23,ስምዑ፡ አበውየ፡ ቅዱሳን፡ አኀውየ፡ ኄራን፡ እለ፡ ሀለውክሙ፡ በርትዕት፡ ሃይማኖት፡ በትምሕርተ፡  ሐዋርያት፡ ንጹሐን፨ ነገር፡ ወተአምር፡ ዘእግዝእትነ፡ ... ዘከሠተት፡ ወበእንተ፡ እለ፡ ያስሕቱ፡ ደብረ፡ ጽዮን፡ ወበእንተ፡ …,High,(F. 27va l. 36) ተአምሪሃ፡  ለእግዝእትነ፡ … (f. 27vb l. 8)  ስምዑ፡ አበውየ፡ ቅዱሳን፡ አኀውየ፡ ኄራን፡ እለ፡ ሀለውክሙ፡ በርትዕት፡ ሃይማኖት፡ በትምሕርተ፡  ሐዋርያት፡ ንጹሐን፨ ነገር፡ ወተአምር፡ ዘእግዝእትነ፡ ማርያም፡ ወላዲተ፡ አምላክ፡ ዘከሠተት፡ ወበእንተ፡ እለ፡ ያስሕቱ፡ ደብረ፡ ጽዮን፡ ወበእንተ፡ …,Place name: ደብረ፡ ጽዮን፡. ,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 147r,FALSE,96,27,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,277,,Vision of a certain saint about the fate of a priest who swore falsely.,28v,,3,7,28vc l. 15,29v,,3,28,24,ዘከመ፡ አስተርአየቶ፡ ለ፩ብእሲ፡ ተአምሪሃ፡ ወመንክራቲሃ፡ ዘገብረቶ፡ ላዕለ፡ ካህን፡ መሐሊ፡ በሐስት፡ አርአየቶ፡ እምቅዱሳን፡ አምቅድመ፡ ትግበር፡ ተአምሪሃ፡ እንዘ፡ ሀሎ፡ ፮አውራኅ፡ ወይቤ፡ ውእቱ፡ ብእሲ፡ እምሰብአ፡ ማኅበር፡ ምህላ፡ ወረከብኩ፡ ርእስየ፡ አፍአ፡  እምቤት፨… ,High,(F. 28vc l. 7) ተአምሪሃ፡  ለእግዝእትነ፡ … (l. 15)  ዘከመ፡ አስተርአየቶ፡ ለ፩ብእሲ፡ ተአምሪሃ፡ ወመንክራቲሃ፡ ዘገብረቶ፡ ላዕለ፡ ካህን፡ መሐሊ፡ በሐስት፡ አርአየቶ፡ እምቅዱሳን፡ አምቅድመ፡ ትግበር፡ ተአምሪሃ፡ እንዘ፡ ሀሎ፡ ፮አውራኅ፡ ወይቤ፡ ውእቱ፡ ብእሲ፡ እምሰብአ፡ ማኅበር፡ ምህላ፡ ወረከብኩ፡ ርእስየ፡ አፍአ፡  እምቤት፨… ,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 148v,FALSE,96,28,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,279,,Zärˀa Yaˁəqob miracles: The inhabitants of Damot who would not observe the feast days of Saint Mary are punished by a storm that brings down a mighty tree.,29v,,3,29,30ra l. 3,32r,,1,19,25,*   *ብረቶ፡   በምድረ፡ ዳሞት፡ ዘይሰመይ፡ አንስላስል፡ ዘኢሰማዕነ፡ ወዘርኢነ፡ ወኢነገሩነ፡ አበዊነ፡ ወዘኢተገብረ፡ በምልአ፡ ኢትዮጵያ፡ ከመ፡ አውደቀት፡ ኦመ፡ ዓቢየ፡ ሶበ፡ ሰበሩ፡ በበዐላ፡ በመዋዕለ፡ ሀጋይ፡ ወመዋዕለ፡ ክረምት፡ ዘኢኮነ፡ በከመ፡ ልማድ፨…,High,(F. 29vc l. 29) ተአምሪሃ፡  ለእግዝእትነ፡ … (f. 30ra l. 3)  {n.l.}  {n.l.}ብረቶ፡   በምድረ፡ ዳሞት፡ ዘይሰመይ፡ አንስላስል፡ ዘኢሰማዕነ፡ ወዘርኢነ፡ ወኢነገሩነ፡ አበዊነ፡ ወዘኢተገብረ፡ በምልአ፡ ኢትዮጵያ፡ ከመ፡ አውደቀት፡ ኦመ፡ ዓቢየ፡ ሶበ፡ ሰበሩ፡ በበዐላ፡ በመዋዕለ፡ ሀጋይ፡ ወመዋዕለ፡ ክረምት፡ ዘኢኮነ፡ በከመ፡ ልማድ፨… ;   n.l. = non liquet.,Place names: ዳሞት፡ and ኢትዮጵያ፡.,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 149v,FALSE,96,29,v,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,280,,Zärˀa Yaˁəqob miracles: The judgment of the court of Zärˀa Yaˁəqob against the Stephanites.,32r,,1,20,32ra l. 28,34v,,2,17,26,በእንተ፡ መስቀሉ፡ ክቡር፡ ወቅዱስ፨ ወሀለወት፡ አሐቲ፡ ሀገር፡ ዐቢይ፡ በብሔረ፡ ክርስቲያን፡ ወነገሥታቲሃ፡ ወጳጳሳቲሃ፡ ወኵሎሙ፡ እለ፡ ይነብሩ፡ ውስቴታ፡ ክርስቲያን፡ እሙን*፨ ወይገብሩ፡ በበዐላቲሃ፡ *እግዝእትነ፡ ... ወይገንዩ፡ ላቲ፡ በሰጊድ፨... ,High,(F. 32ra l. 20) ተአምሪሃ፡  ለእግዝእትነ፡ … (l. 28)  በእንተ፡ መስቀሉ፡ ክቡር፡ ወቅዱስ፨ ወሀለወት፡ አሐቲ፡ ሀገር፡ ዐቢይ፡ በብሔረ፡ ክርስቲያን፡ ወነገሥታቲሃ፡ ወጳጳሳቲሃ፡ ወኵሎሙ፡ እለ፡ ይነብሩ፡ ውስቴታ፡ ክርስቲያን፡ እሙን{s.l. ቱ}፨ ወይገብ(f. 32rb)ሩ፡ በበዐላቲሃ፡ {s.l.  ለ}እግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወላዲተ፡ አምላክ፡ ወይገንዩ፡ ላቲ፡ በሰጊድ፨ … ;  s.l. = supra lineam.,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 151v,FALSE,96,32,r,,,,1800,1899,19,16,1,1
EMML (HMML) 6835,281,,"Mary, Assumption of cycle: Synaxary entry for 16 Nahase: The Apostles visit Saint Mary in heaven.",34v,,2,18,34vb l. 27,35v,,2,23,27,በከመ፡ ተረክበ፡ እመጻሕፍት፡ እምስንክሳር፡ አመ፲ወ፮ለነሐሴ፡ በዛቲ፡ ዕለት፡ ኮነ፡ ዕርገ፡  ታ፡*   ሥጋሃ፡   ለእዝእትነ፡*   ... ኀበ፡ ሰማይ፡ እስመ፡  እምድኅረ፡  *ታ፡ ነበሩ፡ …,High,(F. 34vb l. 18) ተአምሪሃ፡  ለእግዝእትነ፡ … (l. 27)  በከመ፡ ተረክበ፡ እመጻሕፍት፡ እምስንክሳር፡ አመ፲ወ፮ለነሐሴ፡ በዛቲ፡ ዕለት፡ ኮነ፡ ዕርገ፡  ታ፡(sic)   ሥጋሃ፡   ለእዝእትነ፡(sic)    ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወላዲተ፡ አምላክ፡ ኀበ፡ ሰማይ፡ እስመ፡ (f. 34vc) እምድኅረ፡  {n.l.}ታ፡ ነበሩ፡ …; n.l. = non liquet.,,FALSE,,,,,FALSE,,,FALSE,FALSE,EMML (HMML) 3872 154r,FALSE,96,34,v,,,,1800,1899,19,16,1,1
